1054	1056.85	3.61			
1056	1058.95	3.48			
1058	1061.05	3.59			
1060	1063.15	3.44			
1062	1065.25	3.30			
1064	1067.34	3.02			
1066	1069.44	2.84			
1068	1071.11	2.69			
1070	1072.77	2.70			
1072	1074.43	2.57			
1074	1076.10	2.78			
1076	1077.76	2.84			
1078	1079.43	2.90			
1080	1081.09	2.97			
1082	1082.75	3.17			
1084	1084.42	3.06			
1086	1086.08	3.25			
1088	1087.75	3.27			
1090	1089.41	3.31			
1092	1091.07	3.37			
1094	1092.93	3.36			
1096	1094.78	3.39			
1098	1096.63	3.65			
1100	1098.48	3.44			
1102	1100.33	3.39			
1104	1102.18	3.29			
1106	1104.04	3.19			
1108	1105.89	3.03			
1110	1107.74	3.21			
1112	1109.59	3.20			
1114	1111.44	3.48			
1116	1113.30	3.50			
1118	1115.15	3.56			
1120	1117.22	3.45			
1122	1119.28	3.83			
1124	1121.35	3.70			
1126	1123.42	3.86			
1128	1125.49	3.74			
1130	1127.56	3.68			
1132	1129.63	3.41			
1134	1131.69	3.58			
1136	1133.76	3.60			
1138	1135.83	3.38			
1140	1137.90	3.38			
1142	1139.97	3.33			
1144	1142.03	3.35			
1146	1144.00	3.22			
1148	1145.96	3.38			
1150	1147.93	3.18			
1152	1149.89	3.11			
1154	1151.86	3.12			
1156	1153.82	3.15			
1158	1155.78	3.04			
1160	1157.75	2.96			
1162	1159.71	2.96			
1164	1161.68	3.02			
1166	1163.64	2.89			
1168	1165.61	2.92			
1170	1167.57	2.96			
1172	1169.44	3.09			
1174	1171.31	3.12			
1176	1173.18	3.10			
1178	1175.05	3.16			
1180	1176.91	2.96			
1182	1178.78	3.20			
1184	1180.65	3.01			
1186	1182.52	3.13			
1188	1184.39	3.03			
1190	1186.26	3.41			
1192	1188.13	3.50			
1194	1190.00	3.63			
1196	1191.87	3.64			
1198	1194.12	3.79			
1200	1196.37	3.78			
1202	1198.62	3.56			
1204	1200.87	3.70			
1206	1203.12	3.52			
1208	1205.38	3.68			
1210	1207.63	3.56			
1212	1209.88	3.44			
1214	1212.13	3.46			
1216	1214.38	3.18			
1218	1216.63	3.09			
1220	1218.89	3.33			
1222	1221.14	3.30			
1224	1223.09	3.10			
1226	1225.04	2.99			
1228	1227.00	2.91			
1230	1228.95	2.78			
1232	1230.90	2.77			
1234	1232.85	2.70			
1236	1234.81	2.74			
1238	1236.76	2.71			
1240	1238.71	2.69			
1242	1240.67	2.83			
1244	1242.62	3.21			
1246	1244.57	3.46			
1248	1246.52	3.72			
1250	1248.40	3.67			
1252	1250.28	3.61			
1254	1252.15	3.63			
1256	1254.03	3.47			
1258	1255.90	3.26			
1260	1257.78	3.23			
1262	1259.65	3.43			
1264	1261.53	3.32			
1266	1263.41	3.27			
1268	1265.28	3.27			
1270	1267.16	3.20			
1272	1269.03	3.17			
1274	1270.91	3.20			
1276	1273.04	3.07			
1278	1275.17	3.03			
1280	1277.30	2.92			
1282	1279.43	3.01			
1284	1281.56	3.20			
1286	1283.69	3.33			
1288	1285.82	3.62			
1290	1287.95	3.71			
1292	1290.08	3.50			
1294	1292.21	3.30			
1296	1294.34	3.56			
1298	1296.47	3.51			
1300	1298.60	3.43			
1302	1300.64	3.42			
1304	1302.68	3.33			
1306	1304.73	3.26			
1308	1306.77	3.16			
